NAICS Code,Industry,Emission Factor (Without Margins)_USD,Emission Factor (Without Margins)_CO2e,Material Type,Weight (kg),Emission Factor per kg (CO2e),Predicted Production Emissions,Logistics Emissions,Total Emissions,Transport Mode
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,2,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,4,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,8,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,9,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,3,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,5,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,7,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,land
488991,Packing and Crating,1.16e-08,0.162,Wood,10,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
488991,Packing and Crating,1.16e-08,0.162,Wood,1,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,water
488991,Packing and Crating,1.16e-08,0.162,Wood,6,0.8,0.7999999999999982,0.0838563504755357,0.8838563504755339,air
